"user_group","query_kind","start_time","end_time","queries","p50_ms","p95_ms","p99_ms","avg_ms","sum_read_bytes","max_memory_usage_bytes"
"__NON_HUMAN__","Select","2026-01-24 09:00:00","2026-01-24 09:30:00",74,57.5,538.5,1070.9799999999925,186.97297297297297,11815425718,17716165
"__NON_HUMAN__","Select","2026-01-24 09:30:00","2026-01-24 10:00:00",240,274,916.3999999999999,1125.83,363.2708333333333,273750535029,72905019
"__NON_HUMAN__","Select","2026-01-24 10:00:00","2026-01-24 10:30:00",49,108,917.5999999999991,2110.3999999999946,273.6938775510204,12572472863,89316063
"__NON_HUMAN__","Select","2026-01-24 10:30:00","2026-01-24 11:00:00",254,296,850.75,972.46,371.40944881889766,274542402982,69629070
"__NON_HUMAN__","Select","2026-01-24 11:00:00","2026-01-24 11:30:00",69,118,561.9999999999999,1799.9999999999907,247.97101449275362,11984228243,63897722
"__NON_HUMAN__","Select","2026-01-24 11:30:00","2026-01-24 12:00:00",238,280.5,879.7499999999999,1062.5899999999997,369.79411764705884,273665559759,67951179
"__NON_HUMAN__","Select","2026-01-24 12:00:00","2026-01-24 12:30:00",70,162.5,600.1999999999999,1618.3600000000044,269.45714285714286,11370390458,62388954
"__NON_HUMAN__","Select","2026-01-24 12:30:00","2026-01-24 13:00:00",249,276,889.5999999999998,1108.2800000000016,357.281124497992,273430489152,83535574
"__NON_HUMAN__","Select","2026-01-24 13:00:00","2026-01-24 13:30:00",83,278,591.7999999999997,1374.8399999999867,269.1566265060241,11736110832,60482872
"__NON_HUMAN__","Select","2026-01-24 13:30:00","2026-01-24 14:00:00",240,289,845.6999999999998,966.4899999999999,374.075,272777226866,67325291
"__NON_HUMAN__","Select","2026-01-24 14:00:00","2026-01-24 14:30:00",145,307,426.8,962.9200000000014,304.42758620689654,13173734732,63808670
"__NON_HUMAN__","Select","2026-01-24 14:30:00","2026-01-24 15:00:00",248,302.5,842.65,951.5900000000001,378.7258064516129,273711934437,67342300
"__NON_HUMAN__","Select","2026-01-24 15:00:00","2026-01-24 15:30:00",128,279.5,465.54999999999956,1176.3400000000033,241.78125,13232624411,67080714
"__NON_HUMAN__","Select","2026-01-24 15:30:00","2026-01-24 16:00:00",318,296,865.0999999999992,1028.98,362.3679245283019,286392219690,67333275
"__NON_HUMAN__","Select","2026-01-24 16:00:00","2026-01-24 16:30:00",216,307,469.75,562.6999999999999,321.81481481481484,16993977353,53229809
"__NON_HUMAN__","Select","2026-01-24 16:30:00","2026-01-24 17:00:00",255,294,881.6,1095.3400000000001,383.4392156862745,275144647920,67334235
"__NON_HUMAN__","Select","2026-01-24 17:00:00","2026-01-24 17:30:00",141,305,435,1371.5999999999963,314.709219858156,13724383146,63587077
"__NON_HUMAN__","Select","2026-01-24 17:30:00","2026-01-24 18:00:00",307,288,830.0999999999999,1116.22,342.7524429967427,276375074102,67314873
"__NON_HUMAN__","Select","2026-01-24 18:00:00","2026-01-24 18:30:00",92,110,591.5500000000001,1189.5800000000047,210.41304347826087,12784208181,60760313
"__NON_HUMAN__","Select","2026-01-24 18:30:00","2026-01-24 19:00:00",244,297,923.55,1107.1599999999994,369.172131147541,272962935575,67319243
"__NON_HUMAN__","Select","2026-01-24 19:00:00","2026-01-24 19:30:00",62,141,515.3999999999999,1787.4700000000007,256.2903225806452,11185517306,61666148
"__NON_HUMAN__","Select","2026-01-24 19:30:00","2026-01-24 20:00:00",252,275,842.9,1079.92,353.29761904761904,272842109083,67323246
"__NON_HUMAN__","Select","2026-01-24 20:00:00","2026-01-24 20:30:00",77,267,531.4,1441.0399999999938,240.32467532467533,10716512504,59783768
"__NON_HUMAN__","Select","2026-01-24 20:30:00","2026-01-24 21:00:00",247,272,851,1019.4399999999997,355.0404858299595,272579588816,67324187
"__NON_HUMAN__","Select","2026-01-24 21:00:00","2026-01-24 21:30:00",73,289,450.7999999999991,1976.6800000000005,297.35616438356163,11184906844,102288366
"__NON_HUMAN__","Select","2026-01-24 21:30:00","2026-01-24 22:00:00",253,288,844.399999999999,1032.9199999999996,366.6324110671937,273026614009,67323699
"__NON_HUMAN__","Select","2026-01-24 22:00:00","2026-01-24 22:30:00",81,288,507,1277.2000000000032,287.77777777777777,10763608643,58957632
"__NON_HUMAN__","Select","2026-01-24 22:30:00","2026-01-24 23:00:00",231,265,850.5,952.5,352.71861471861473,271809246670,67312805
"__NON_HUMAN__","Select","2026-01-24 23:00:00","2026-01-24 23:30:00",1310,35,105.54999999999995,353.6500000000012,210.73282442748092,738910027178,59582167
"__NON_HUMAN__","Select","2026-01-24 23:30:00","2026-01-25 00:00:00",238,276,845.4499999999999,928.52,353.5546218487395,272555096838,69331219
"__NON_HUMAN__","Select","2026-01-25 00:00:00","2026-01-25 00:30:00",184,305,405.4,10595.339999999975,579.9239130434783,27291227626,300271874
"__NON_HUMAN__","Select","2026-01-25 00:30:00","2026-01-25 01:00:00",230,251,842.2999999999998,946.52,346.2391304347826,275912506666,67625611
"__NON_HUMAN__","Select","2026-01-25 01:00:00","2026-01-25 01:30:00",201,16,337,514,102.80099502487562,10521416145,76803762
"__NON_HUMAN__","Select","2026-01-25 01:30:00","2026-01-25 02:00:00",269,232,792.8,932.2399999999993,274.9516728624535,274845940071,113340166
"__NON_HUMAN__","Select","2026-01-25 02:00:00","2026-01-25 02:30:00",34,96.5,963.9499999999983,2055.5200000000013,224.14705882352942,9108486636,83343282
"__NON_HUMAN__","Select","2026-01-25 02:30:00","2026-01-25 03:00:00",150,273.5,862,1046.9499999999996,397.06666666666666,275572922186,67313920
"__NON_HUMAN__","Select","2026-01-25 03:00:00","2026-01-25 03:30:00",141,250,353,828.599999999997,233.59574468085106,9741351560,67302683
"__NON_HUMAN__","Select","2026-01-25 03:30:00","2026-01-25 04:00:00",49,105,865.1999999999998,1888.0399999999972,255.46938775510205,19404372313,60084423
"__NON_HUMAN__","Select","2026-01-25 04:00:00","2026-01-25 04:30:00",224,253.5,852.9499999999999,1070.7200000000014,354.17857142857144,275922879615,112109671
"__NON_HUMAN__","Select","2026-01-25 04:30:00","2026-01-25 05:00:00",36,103.5,492,1766.1499999999971,226.61111111111111,9727332522,17719433
"__NON_HUMAN__","Select","2026-01-25 05:00:00","2026-01-25 05:30:00",220,246.5,840.3,911.05,341.41818181818184,275408092878,67334411
"__NON_HUMAN__","Select","2026-01-25 05:30:00","2026-01-25 06:00:00",52,128,460.54999999999967,1236.160000000003,215.17307692307693,9550623562,17713701
"__NON_HUMAN__","Select","2026-01-25 06:00:00","2026-01-25 06:30:00",250,279.5,834.4999999999999,1107.4999999999986,367.956,276098117415,199715492
"__NON_HUMAN__","Select","2026-01-25 06:30:00","2026-01-25 07:00:00",43,56,745.7999999999997,1553.799999999998,208.41860465116278,9637335415,78747565
"__NON_HUMAN__","Select","2026-01-25 07:00:00","2026-01-25 07:30:00",275,271,823.4000000000001,913.78,341.75272727272727,276960994537,67923100
"__NON_HUMAN__","Select","2026-01-25 07:30:00","2026-01-25 08:00:00",101,275,531,1072,247.73267326732673,10598646851,60912261
"__NON_HUMAN__","Select","2026-01-25 08:00:00","2026-01-25 08:30:00",261,271,828,983.999999999999,370.4214559386973,275307447397,121704004
"__NON_HUMAN__","Select","2026-01-25 08:30:00","2026-01-25 09:00:00",53,117,531.9999999999999,2497.0399999999972,247.62264150943398,7372278341,209597770
"__NON_HUMAN__","Select","2026-01-25 09:00:00","2026-01-25 09:30:00",249,279,862.7999999999998,1208.2800000000004,352.61044176706827,273646379676,80816632
"__NON_HUMAN__","Select","2026-01-25 09:30:00","2026-01-25 10:00:00",124,279,487.7499999999999,1239.7099999999991,244.3790322580645,10502336082,62216582
"__NON_HUMAN__","Select","2026-01-25 10:00:00","2026-01-25 10:30:00",259,272,898.3,1088.8599999999979,337.44401544401546,272992770914,70303252
"__NON_HUMAN__","Select","2026-01-25 10:30:00","2026-01-25 11:00:00",72,46.5,547.25,943.9400000000068,134.13888888888889,6807498829,29209823
"__NON_HUMAN__","Select","2026-01-25 11:00:00","2026-01-25 11:30:00",255,275,869.3999999999999,1080.1400000000012,340.6313725490196,272649121506,67957157
"__NON_HUMAN__","Select","2026-01-25 11:30:00","2026-01-25 12:00:00",82,58.5,488.4500000000003,1132.1599999999983,137.96341463414635,7537603889,47156778
"__NON_HUMAN__","Select","2026-01-25 12:00:00","2026-01-25 12:30:00",274,283,832.7999999999997,1043.3399999999974,338.55474452554745,273211850115,99874889
"__NON_HUMAN__","Select","2026-01-25 12:30:00","2026-01-25 13:00:00",100,67.5,591.4999999999997,4602.750000000788,1772.28,63496747640,58512595
"__NON_HUMAN__","Select","2026-01-25 13:00:00","2026-01-25 13:30:00",294,261.5,846.0999999999998,1131.229999999996,439.3707482993197,275138002532,68934699
"__NON_HUMAN__","Select","2026-01-25 13:30:00","2026-01-25 14:00:00",106,110.5,503.5,1738.9000000000021,224.29245283018867,63668889502,57709033
"__NON_HUMAN__","Select","2026-01-25 14:00:00","2026-01-25 14:30:00",256,268,870,965.6499999999987,329.97265625,273264537606,67318163
"__NON_HUMAN__","Select","2026-01-25 14:30:00","2026-01-25 15:00:00",90,56,465.14999999999986,674.1399999999994,165.5,7097209832,17716627
"__NON_HUMAN__","Select","2026-01-25 15:00:00","2026-01-25 15:30:00",310,290,865.55,1219.540000000005,351.69354838709677,274078352436,68984763
"__NON_HUMAN__","Select","2026-01-25 15:30:00","2026-01-25 16:00:00",107,306,575.1999999999979,1528.4399999999987,299.21495327102804,18642094254,55940701
"__NON_HUMAN__","Select","2026-01-25 16:00:00","2026-01-25 16:30:00",254,283.5,834.8,1056.6699999999996,357.31102362204723,273532526140,67316621
"__NON_HUMAN__","Select","2026-01-25 16:30:00","2026-01-25 17:00:00",60,69,518.8999999999999,1523.6199999999958,203.53333333333333,6866839374,58609560
"__NON_HUMAN__","Select","2026-01-25 17:00:00","2026-01-25 17:30:00",282,283.5,847.6499999999999,1001.9399999999998,351.85460992907804,274351403527,72250803
"__NON_HUMAN__","Select","2026-01-25 17:30:00","2026-01-25 18:00:00",98,297,503.3999999999995,1209.380000000001,272.0204081632653,9834943013,59061194
"__NON_HUMAN__","Select","2026-01-25 18:00:00","2026-01-25 18:30:00",253,291,841.1999999999999,1013.9599999999999,368.09090909090907,273221847972,72605283
"__NON_HUMAN__","Select","2026-01-25 18:30:00","2026-01-25 19:00:00",39,275,597.2000000000007,2381.9599999999946,319.15384615384613,6476774366,44200690
"__NON_HUMAN__","Select","2026-01-25 19:00:00","2026-01-25 19:30:00",275,283,856.5,1077.34,346.3709090909091,274381242853,67325579
"__NON_HUMAN__","Select","2026-01-25 19:30:00","2026-01-25 20:00:00",46,65.5,505.5,1245.1999999999962,196.08695652173913,6230806834,17722288
"__NON_HUMAN__","Select","2026-01-25 20:00:00","2026-01-25 20:30:00",254,287.5,838.35,1010.5699999999999,362.4488188976378,273706842806,67325467
"__NON_HUMAN__","Select","2026-01-25 20:30:00","2026-01-25 21:00:00",162,291.5,391.95,732.6999999999928,292.0987654320988,9505709451,56270838
"__NON_HUMAN__","Select","2026-01-25 21:00:00","2026-01-25 21:30:00",243,273,847.9999999999995,1011.0199999999988,345.46090534979425,272621961389,82944972
"__NON_HUMAN__","Select","2026-01-25 21:30:00","2026-01-25 22:00:00",133,301,411.5999999999999,760.9200000000021,280.56390977443607,10214947390,47940861
"__NON_HUMAN__","Select","2026-01-25 22:00:00","2026-01-25 22:30:00",279,287,815.6999999999997,914.7599999999998,347.4731182795699,273733340520,67315464
"__NON_HUMAN__","Select","2026-01-25 22:30:00","2026-01-25 23:00:00",53,113,448.79999999999984,1113.5599999999963,207.43396226415095,6614154565,17721944
"__NON_HUMAN__","Select","2026-01-25 23:00:00","2026-01-25 23:30:00",1469,37,311,832.2799999999997,207.90197413206263,961032099229,67328539
"__NON_HUMAN__","Select","2026-01-25 23:30:00","2026-01-26 00:00:00",65,290,437.1999999999998,904.5599999999994,246.96923076923076,7203517803,17714507
"__NON_HUMAN__","Select","2026-01-26 00:00:00","2026-01-26 00:30:00",366,280,801.5,4132.300000000154,444.9781420765027,282959387476,415897476
"__NON_HUMAN__","Select","2026-01-26 00:30:00","2026-01-26 01:00:00",65,272,521,990.4799999999993,244.33846153846153,7302845806,21273060
"__NON_HUMAN__","Select","2026-01-26 01:00:00","2026-01-26 01:30:00",405,227,732.3999999999999,919.1599999999996,227.0962962962963,277321241729,67333436
"__NON_HUMAN__","Select","2026-01-26 01:30:00","2026-01-26 02:00:00",123,38,360.69999999999993,591.6800000000002,145.64227642276424,6755118162,17722232
"__NON_HUMAN__","Select","2026-01-26 02:00:00","2026-01-26 02:30:00",225,270,817.7999999999998,950.9599999999998,340.1822222222222,276316747619,71846987
"__NON_HUMAN__","Select","2026-01-26 02:30:00","2026-01-26 03:00:00",97,276,391.59999999999997,657.8399999999913,254.4742268041237,6877544773,67303723
"__NON_HUMAN__","Select","2026-01-26 03:00:00","2026-01-26 03:30:00",43,57,543.9,1211.0399999999981,179.25581395348837,5957979492,28913182
"__NON_HUMAN__","Select","2026-01-26 03:30:00","2026-01-26 04:00:00",241,255,823,919.4,330.3651452282158,284544360139,67319915
"__NON_HUMAN__","Select","2026-01-26 04:00:00","2026-01-26 04:30:00",44,120.5,543.35,1531.3200000000002,253.1818181818182,6291110684,32313297
"__NON_HUMAN__","Select","2026-01-26 04:30:00","2026-01-26 05:00:00",224,253,824.25,915.2500000000002,338.72767857142856,275791417492,67311973
"__NON_HUMAN__","Select","2026-01-26 05:00:00","2026-01-26 05:30:00",38,111,573.2999999999996,1353.5400000000022,215.39473684210526,5987704736,31210587
"__NON_HUMAN__","Select","2026-01-26 05:30:00","2026-01-26 06:00:00",248,261.5,818.3999999999996,1023.67,336.4556451612903,276714466330,67328363
"__NON_HUMAN__","Select","2026-01-26 06:00:00","2026-01-26 06:30:00",68,278.5,492.79999999999995,1159.9299999999982,248.6764705882353,6751850293,34685603
"__NON_HUMAN__","Select","2026-01-26 06:30:00","2026-01-26 07:00:00",219,272,870.7,989.0799999999997,354.8584474885845,275598423992,67312285
"__NON_HUMAN__","Select","2026-01-26 07:00:00","2026-01-26 07:30:00",55,238,490.49999999999994,1166.5000000000011,232.03636363636363,6438884152,29123669
"__NON_HUMAN__","Select","2026-01-26 07:30:00","2026-01-26 08:00:00",286,317.5,919.75,1114.4999999999998,388.7972027972028,278047582760,67345563
"__NON_HUMAN__","Select","2026-01-26 08:00:00","2026-01-26 08:30:00",58,274.5,606.15,1352.9499999999998,268.3448275862069,7297051149,57847455
"__NON_HUMAN__","Select","2026-01-26 08:30:00","2026-01-26 09:00:00",245,246,785.8,864.5600000000001,335.9755102040816,279038983812,71268862
"__NON_HUMAN__","Select","2026-01-26 09:00:00","2026-01-26 09:30:00",327,118,574.8,1354.960000000006,215.83180428134557,73879807021,70796985
"__NON_HUMAN__","Select","2026-01-26 09:30:00","2026-01-26 10:00:00",434,238,966.3999999999999,1284.9200000000012,446.91013824884794,336967038513,67341115
"__NON_HUMAN__","Select","2026-01-26 10:00:00","2026-01-26 10:30:00",510,97,585.9999999999991,1852.4999999999923,298.70588235294116,86789255959,33512476
"__NON_HUMAN__","Select","2026-01-26 10:30:00","2026-01-26 11:00:00",382,303.5,1035.95,2260.06,369.7958115183246,285816103018,81439508
"__NON_HUMAN__","Select","2026-01-26 11:00:00","2026-01-26 11:30:00",372,94,378.5999999999999,2448.860000000005,174.11021505376345,20525103522,29978262
"__NON_HUMAN__","Select","2026-01-26 11:30:00","2026-01-26 12:00:00",337,312,1041.1999999999998,2767.839999999999,399.6498516320475,285496478563,72315979
"__NON_HUMAN__","Select","2026-01-26 12:00:00","2026-01-26 12:30:00",329,95,618.5999999999991,2156.999999999994,195.61702127659575,31843536743,32635935
"__NON_HUMAN__","Select","2026-01-26 12:30:00","2026-01-26 13:00:00",358,325.5,1075.15,2811.950000000007,600.7430167597765,344505853456,67340435
"__NON_HUMAN__","Select","2026-01-26 13:00:00","2026-01-26 13:30:00",347,101,463.79999999999984,2801.480000000003,315.93659942363115,30886713514,20708937
"__NON_HUMAN__","Select","2026-01-26 13:30:00","2026-01-26 14:00:00",391,324,1035,3202.9000000000087,390.2429667519182,294446227899,73488740
"__NON_HUMAN__","Select","2026-01-26 14:00:00","2026-01-26 14:30:00",324,100,359.69999999999993,3025.869999999996,211.91975308641975,32656102035,59396753
"__NON_HUMAN__","Select","2026-01-26 14:30:00","2026-01-26 15:00:00",385,310,1012.5999999999995,3081.719999999994,389.9038961038961,295459461453,67333389
"__NON_HUMAN__","Select","2026-01-26 15:00:00","2026-01-26 15:30:00",474,114,447.0499999999999,2883.089999999995,220.91350210970464,115346377309,65855007
"__NON_HUMAN__","Select","2026-01-26 15:30:00","2026-01-26 16:00:00",525,317,1155.9999999999984,4025.3599999999915,461.6304761904762,367606041616,68272020
"__NON_HUMAN__","Select","2026-01-26 16:00:00","2026-01-26 16:30:00",387,100,574.8,2969.9799999999973,217.91214470284237,45115407645,21320210
"__NON_HUMAN__","Select","2026-01-26 16:30:00","2026-01-26 17:00:00",385,323,1045.3999999999996,3092.8799999999965,409.68831168831167,299999555680,67335515
"__NON_HUMAN__","Select","2026-01-26 17:00:00","2026-01-26 17:30:00",337,115,473.2,3746.6799999999976,376.2433234421365,134544673455,43761128
"__NON_HUMAN__","Select","2026-01-26 17:30:00","2026-01-26 18:00:00",331,321,1125.5,3354.299999999998,633.3716012084592,300711072409,67346985
"__NON_HUMAN__","Select","2026-01-26 18:00:00","2026-01-26 18:30:00",95,120,499,2493.6000000000004,232.8421052631579,9893530695,13971907
"user_xdr_log_search_readonly","Select","2026-01-20 00:00:00","2026-01-20 00:30:00",36,183.5,246,257.2,181.75,222922936,7974982
"user_xdr_log_search_readonly","Select","2026-01-20 00:30:00","2026-01-20 01:00:00",36,182,241.5,249.25,178.38888888888889,196270961,8330823
"user_xdr_log_search_readonly","Select","2026-01-20 01:00:00","2026-01-20 01:30:00",36,177.5,230.5,242.39999999999998,177.08333333333334,152519440,8022599
"user_xdr_log_search_readonly","Select","2026-01-20 01:30:00","2026-01-20 02:00:00",36,176.5,393.25,430.6,204.69444444444446,189010840,8426643
"user_xdr_log_search_readonly","Select","2026-01-20 02:00:00","2026-01-20 02:30:00",36,177,236.25,248.85,177.30555555555554,163970228,9029490
"user_xdr_log_search_readonly","Select","2026-01-20 02:30:00","2026-01-20 03:00:00",36,176.5,239.75,258.4,176.75,168803318,8179845
"user_xdr_log_search_readonly","Select","2026-01-20 03:00:00","2026-01-20 03:30:00",36,187.5,264.75,321.59999999999997,196.30555555555554,163752948,7971760
"user_xdr_log_search_readonly","Select","2026-01-20 03:30:00","2026-01-20 04:00:00",36,148.5,218.25,255.29999999999993,158.66666666666666,196489833,8571241
"user_xdr_log_search_readonly","Select","2026-01-20 04:00:00","2026-01-20 04:30:00",36,172.5,244.5,268.9,179.77777777777777,207683392,9098062
"user_xdr_log_search_readonly","Select","2026-01-20 04:30:00","2026-01-20 05:00:00",36,179,284.75,328.69999999999993,189.61111111111111,224771846,8619274
"user_xdr_log_search_readonly","Select","2026-01-20 05:00:00","2026-01-20 05:30:00",36,166.5,244.5,261.5,172.02777777777777,212163148,8205697
"user_xdr_log_search_readonly","Select","2026-01-20 05:30:00","2026-01-20 06:00:00",36,156,250.5,280.74999999999994,166.38888888888889,162446618,7988032
"user_xdr_log_search_readonly","Select","2026-01-20 06:00:00","2026-01-20 06:30:00",36,186,264,281.7,191.66666666666666,278484255,8568472
"user_xdr_log_search_readonly","Select","2026-01-20 06:30:00","2026-01-20 07:00:00",36,174.5,294.25,311.25,184.08333333333334,146424092,8380200
"user_xdr_log_search_readonly","Select","2026-01-20 07:00:00","2026-01-20 07:30:00",36,205.5,305.25,319.55,217.30555555555554,207431082,8302183
"user_xdr_log_search_readonly","Select","2026-01-20 07:30:00","2026-01-20 08:00:00",36,185,563.5,607.2499999999999,235.61111111111111,273526813,8107729
"user_xdr_log_search_readonly","Select","2026-01-20 08:00:00","2026-01-20 08:30:00",36,215.5,270.25,286.59999999999997,211.33333333333334,270376083,8013915
"user_xdr_log_search_readonly","Select","2026-01-20 08:30:00","2026-01-20 09:00:00",36,273.5,360.25,370.25,259.4166666666667,387092944,8225601
"user_xdr_log_search_readonly","Select","2026-01-20 09:00:00","2026-01-20 09:30:00",145,260,50008.19999999991,121653.24000000017,7144.834482758621,353311358670,7849437
"user_xdr_log_search_readonly","Select","2026-01-20 09:30:00","2026-01-20 10:00:00",91,296,95023.5,141766.09999999922,13131.87912087912,373249672063,13353337
"user_xdr_log_search_readonly","Select","2026-01-20 10:00:00","2026-01-20 10:30:00",50,435.5,92423.69999999998,252851.01999999944,22878.52,368063206872,8221061
"user_xdr_log_search_readonly","Select","2026-01-20 10:30:00","2026-01-20 11:00:00",36,290.5,424.5,435.25,295.6111111111111,442990946,7448624
"user_xdr_log_search_readonly","Select","2026-01-20 11:00:00","2026-01-20 11:30:00",36,256,427.25,441.54999999999995,283.55555555555554,499196284,9294748
"user_xdr_log_search_readonly","Select","2026-01-20 11:30:00","2026-01-20 12:00:00",51,216,344.5,469,202.62745098039215,321913908,7960351
"user_xdr_log_search_readonly","Select","2026-01-20 12:00:00","2026-01-20 12:30:00",36,237,356,456.79999999999984,251.05555555555554,438800254,8895209
"user_xdr_log_search_readonly","Select","2026-01-20 12:30:00","2026-01-20 13:00:00",36,254,321,355.44999999999993,255.88888888888889,513979347,8396337
"user_xdr_log_search_readonly","Select","2026-01-20 13:00:00","2026-01-20 13:30:00",36,249.5,582.25,593.3,286.3611111111111,405165915,8363834
"user_xdr_log_search_readonly","Select","2026-01-20 13:30:00","2026-01-20 14:00:00",56,243.5,453,1260.2000000000041,257.55357142857144,470859044,8532658
"user_xdr_log_search_readonly","Select","2026-01-20 14:00:00","2026-01-20 14:30:00",36,248.5,377,381.54999999999995,258.69444444444446,271329049,7847384
"user_xdr_log_search_readonly","Select","2026-01-20 14:30:00","2026-01-20 15:00:00",65,529,91919,225147.35999999987,21526.138461538463,407293532368,8592584
"user_xdr_log_search_readonly","Select","2026-01-20 15:00:00","2026-01-20 15:30:00",53,781,163721.2,301422.87999999995,38362.622641509435,500350100193,13305713
"user_xdr_log_search_readonly","Select","2026-01-20 15:30:00","2026-01-20 16:00:00",36,219,434.5,472.1,254.05555555555554,132939096,10420934
"user_xdr_log_search_readonly","Select","2026-01-20 16:00:00","2026-01-20 16:30:00",36,485.5,941.75,955.85,517.4444444444445,1126185886,10565333
"user_xdr_log_search_readonly","Select","2026-01-20 16:30:00","2026-01-20 17:00:00",36,216,271.5,277.29999999999995,212.66666666666666,273238618,9104150
"user_xdr_log_search_readonly","Select","2026-01-20 17:00:00","2026-01-20 17:30:00",36,322.5,549,610.65,346.3611111111111,807298565,8376057
"user_xdr_log_search_readonly","Select","2026-01-20 17:30:00","2026-01-20 18:00:00",36,257.5,366,402.04999999999995,262.75,551256092,8157095
"user_xdr_log_search_readonly","Select","2026-01-20 18:00:00","2026-01-20 18:30:00",32,320,476.35,489.73,313.6875,655503926,16079816
"user_xdr_log_search_readonly","Select","2026-01-20 18:30:00","2026-01-20 19:00:00",36,311,491.75,523.15,324.3611111111111,1100683620,9423832
"user_xdr_log_search_readonly","Select","2026-01-20 19:00:00","2026-01-20 19:30:00",36,220,280.25,284.25,221.02777777777777,340690126,8868385
"user_xdr_log_search_readonly","Select","2026-01-20 19:30:00","2026-01-20 20:00:00",36,218,315.25,327.45,221.97222222222223,310773307,8254801
"user_xdr_log_search_readonly","Select","2026-01-20 20:00:00","2026-01-20 20:30:00",36,240.5,349.75,361.25,244.52777777777777,276831458,8520513
"user_xdr_log_search_readonly","Select","2026-01-20 20:30:00","2026-01-20 21:00:00",36,230,284,300,222.19444444444446,255447264,8272366
"user_xdr_log_search_readonly","Select","2026-01-20 21:00:00","2026-01-20 21:30:00",36,229,356,379.7,241.41666666666666,401789907,16474800
"user_xdr_log_search_readonly","Select","2026-01-20 21:30:00","2026-01-20 22:00:00",36,193,271.5,282.5,198.13888888888889,244389717,7829627
"user_xdr_log_search_readonly","Select","2026-01-20 22:00:00","2026-01-20 22:30:00",36,212.5,284.75,311.34999999999997,208.66666666666666,227997428,8473345
"user_xdr_log_search_readonly","Select","2026-01-20 22:30:00","2026-01-20 23:00:00",36,205.5,247,259.25,200.41666666666666,113685774,8827175
"user_xdr_log_search_readonly","Select","2026-01-20 23:00:00","2026-01-20 23:30:00",36,193,249.25,254.29999999999998,197.58333333333334,114780033,8187317
"user_xdr_log_search_readonly","Select","2026-01-20 23:30:00","2026-01-21 00:00:00",36,174,228,245.29999999999998,177.86111111111111,193933353,9593631
"user_xdr_log_search_readonly","Select","2026-01-21 00:00:00","2026-01-21 00:30:00",36,188.5,274.25,294.29999999999995,188.55555555555554,162981011,9948430
"user_xdr_log_search_readonly","Select","2026-01-21 00:30:00","2026-01-21 01:00:00",36,180.5,260.25,273.25,189.11111111111111,204717674,8024465
"user_xdr_log_search_readonly","Select","2026-01-21 01:00:00","2026-01-21 01:30:00",36,192.5,303.75,326.79999999999995,204.11111111111111,248372785,7993181
"user_xdr_log_search_readonly","Select","2026-01-21 01:30:00","2026-01-21 02:00:00",36,193,268.5,325.54999999999995,188.61111111111111,113918910,7746347
"user_xdr_log_search_readonly","Select","2026-01-21 02:00:00","2026-01-21 02:30:00",36,186,268.25,276.54999999999995,187.88888888888889,178377229,7972272
"user_xdr_log_search_readonly","Select","2026-01-21 02:30:00","2026-01-21 03:00:00",36,166.5,247,298.4999999999999,172.44444444444446,186144270,7886666
"user_xdr_log_search_readonly","Select","2026-01-21 03:00:00","2026-01-21 03:30:00",36,168,266,288.74999999999994,176.66666666666666,171895067,7880920
"user_xdr_log_search_readonly","Select","2026-01-21 03:30:00","2026-01-21 04:00:00",36,155,607.5,627.9,197.91666666666666,145164399,7980434
"user_xdr_log_search_readonly","Select","2026-01-21 04:00:00","2026-01-21 04:30:00",36,164.5,227.5,262.34999999999997,164.94444444444446,192508715,8886824
"user_xdr_log_search_readonly","Select","2026-01-21 04:30:00","2026-01-21 05:00:00",36,161,236.75,249.54999999999998,164.66666666666666,144077605,8622728
"user_xdr_log_search_readonly","Select","2026-01-21 05:00:00","2026-01-21 05:30:00",36,164,327.25,370.34999999999997,183.83333333333334,124169826,8322626
"user_xdr_log_search_readonly","Select","2026-01-21 05:30:00","2026-01-21 06:00:00",36,174.5,267.75,282.34999999999997,180.25,175388582,8847014
"user_xdr_log_search_readonly","Select","2026-01-21 06:00:00","2026-01-21 06:30:00",36,197,286,307.59999999999997,204.41666666666666,171251989,7708674
"user_xdr_log_search_readonly","Select","2026-01-21 06:30:00","2026-01-21 07:00:00",36,171,220.5,279.4999999999999,173.25,202607755,12729163
"user_xdr_log_search_readonly","Select","2026-01-21 07:00:00","2026-01-21 07:30:00",36,174,251,307.5499999999999,177.19444444444446,210482738,8133234
"user_xdr_log_search_readonly","Select","2026-01-21 07:30:00","2026-01-21 08:00:00",36,186,291.75,309.5,196.61111111111111,205279867,8811804
"user_xdr_log_search_readonly","Select","2026-01-21 08:00:00","2026-01-21 08:30:00",36,214,317.25,329.6,223.63888888888889,197337638,7383695
"user_xdr_log_search_readonly","Select","2026-01-21 08:30:00","2026-01-21 09:00:00",36,250,505.25,529.8,274.5,383605224,36194729
"user_xdr_log_search_readonly","Select","2026-01-21 09:00:00","2026-01-21 09:30:00",71,198,323,672.3999999999971,199.92957746478874,20170557783,8749107
"user_xdr_log_search_readonly","Select","2026-01-21 09:30:00","2026-01-21 10:00:00",37,269,358.9999999999999,380.91999999999996,267.8918918918919,461023284,8215560
"user_xdr_log_search_readonly","Select","2026-01-21 10:00:00","2026-01-21 10:30:00",92,147.5,797.7500000000011,1497.9300000000026,249.1413043478261,714672835,8239251
